"id","tweet_id","candidate","name","tweet_created","tweet_location","user_timezone","retweet_count","text"
"26193","ID707976887662944258","Donald Trump","concetta","03/10/2016 12:10","null","Eastern Time (US & Canada)","112","RT @immigrant4trump: Watch Trump at CNN's #GOPDebate Miami, FL Tonight-8:30ET Live Stream: https://t.co/PikGgQIRY3  #Trump2016 #FLPrimary h"
"26194","ID708104441568882688","Donald Trump","Steven Baker","03/10/2016 20:37","null","none","146","RT @TheOnion: Where Donald Trump Stands On The Issues https://t.co/S2OdYJZBFi #GOPDebate https://t.co/SHguUZ2l7y"
"26195","ID707938026857496577","Donald Trump","Laura Epstein","03/10/2016 09:35","Washington, D.C.","Quito","0",".@DoloresHuerta calls for people to register to vote, vote against Trump, and bring their friends and family! @peoplefor #GOPDebate"
"26196","ID708105567101964290","Donald Trump","Jason Gillman","03/10/2016 20:41","Traverse City, MI","Eastern Time (US & Canada)","0","I don't feel threatened by a Trump nomination, but seriously disappointed in vitriolic name calling behavior of his supporters. #GOPDebate"
"26197","ID708098384167628804","Donald Trump","Election Nut","03/10/2016 20:13","null","Eastern Time (US & Canada)","2","RT @justjesssssssss: Can't WAIT for Trump at the #GOPDebate https://t.co/k9YoO2XSNh"
"26198","ID708108947568332801","Donald Trump","Sal","03/10/2016 20:55","MA USA","none","0","@Reince Reince Priebus I Will NEVER VOTE FOR DONALD TRUMP #GOP #GOPDebate #NeverTrump #GOPChairman"
"26199","ID708105236162818048","Donald Trump","holly cagle","03/10/2016 20:40","null","none","0","The people who R spending all that ?to stop trump should have to give the same amount to a charity #GOPDebate"
"26200","ID708107527431524352","Donald Trump","David Fletcher","03/10/2016 20:49","null","none","0","I will not vote for Trump, ever! #NeverTrump #GOPDebate #RNC2016"
"26201","ID708104600415543296","Donald Trump","Richard ????| ?","03/10/2016 20:37","Netherlands","Amsterdam","5","RT @RaheemKassam: ""Beat Trump""  ""Take him out"" ""Get at him""  The conditioning is real. MSM are trying to whip up an attack on him.   #GOPDe"
"26202","ID708109764060811265","John Kasich","Vanessa Davis","03/10/2016 20:58","California, USA","none","0","Kasich seems confused about where his heart is for the pledge of allegiance. #GOPDebate"
"26203","ID708035035358572545","Donald Trump","AmericanCruzinSpring","03/10/2016 16:01","Romans 8:37-39 Psalm 118","Pacific Time (US & Canada)","0","#GOPDebate @DailyMail Meet the number one trainer at Trump University C a convicted felon https://t.co/GcdQHAwDCG https://t.co/iNtB4TDMHw"
"26204","ID708109837377339393","Donald Trump","Jason Snider","03/10/2016 20:58","#TribeTown, Ft. Myers, #CLE","Hawaii","251","RT @ShooterMcGavin_: How Donald Trump should walk onto the stage tonight #GOPDebate https://t.co/8hwCkOK8su"
"26205","ID708105406594179072","Donald Trump","Jess. M","03/10/2016 20:40","NY-Seattle-Australia","Eastern Time (US & Canada)","56","RT @WayneDupreeShow: Caller 5  from NY- I voted for Bill Clinton, now I am switching to Trump   Call in ? 202 470 6738  https://t.co/cSgpDM"
"26206","ID708109961243529216","Ted Cruz","Elisabeth D'Armiento","03/10/2016 20:59","United States","none","4","Even though Cruz looks & sounds like Jim Jones nobody drinks his kool aid except for the zealots #GOPDebate  https://t.co/flrINfSny4"
"26207","ID708107288771485696","Marco Rubio","Karine Jean-Pierre","03/10/2016 20:48","null","Central Time (US & Canada)","21","RT @FiveThirtyEight: It hasnt done him much good, but Rubio has a clear lead in endorsements. https://t.co/4Xuserzcmv #GOPDebate"
"26208","ID708109889126567937","Marco Rubio","marlene shortes","03/10/2016 20:58","null","none","11","RT @ArtoftheDealPAC: #GOPDebate audience already sounds stacked for Rubio"
"26209","ID708109316558082048","John Kasich","Mickey","03/10/2016 20:56","null","Central Time (US & Canada)","0","John Kasich is the only adult on stage. #GOPDebate"
"26210","ID708102503892553728","Donald Trump","Trump 2016!","03/10/2016 20:29","null","none","8","RT @dawngpsalm63: ???????????????????????????????????????????? My Friend is sooooo Right on #TrumpTrain ? #Trump #GOPDebate #Romney ? https"
"26211","ID708096557023780864","Donald Trump","Lady Liberty","03/10/2016 20:05","null","none","69","RT @WayneDupreeShow: Caller 5  from Pittsburgh -Close to 50K have switched to GOP to support Trump  Call in ? 202 470 6738  https://t.co/cS"
"26212","ID707915740112769024","Ted Cruz","VOTE 4 TRUMP 2016!!","03/10/2016 08:07","Texas, USA","none","148","RT @veganvecoh: America reacts to Ted Cruz eating his mouth booger during #GOPDebate https://t.co/OH1a3Np0sP"
"26213","ID708091179422785538","Donald Trump","MSKD1","03/10/2016 19:44","null","Pacific Time (US & Canada)","71","RT @pattonoswalt: Trump does sun salutations before tonight's #GOPDebate. https://t.co/wG7MjJLIel"
"26214","ID708110054919114752","Marco Rubio","Demetrius Minor","03/10/2016 20:59","Atlanta, GA","Eastern Time (US & Canada)","5","Let me just go ahead and say that Rubio is going to kill it tonight! #GOPDebate"
"26215","ID708099825967964160","Donald Trump","Nadine Darling","03/10/2016 20:18","null","none","0","Evolution of Trump Fear: Wait, what about the KKK.? Punching protesters? Why is no one is stopping this? Omg, HE'S IN THE HOUSE. #GOPDebate"
"26216","ID708064514499936256","Donald Trump","Peace For All","03/10/2016 17:58","NY ","none","0","""The next time we see him, we might have to kill him.""Trump supporters that claim to be  Christians need to invest in bibles #GOPDebate"
"26217","ID708102724810833920","Donald Trump","Tim Gradous","03/10/2016 20:30","Home of MASTERS ??","none","35","RT @VickiGP1: Malignant And Psychopathic Donald Trump? Expert Studies 600 Hours Of #Trump Footage #GOPDebate #FLPrimary   https://t.co/Im"
"26218","ID708107391133458432","Donald Trump","Adam at Ametrine","03/10/2016 20:48","NV, USA","Pacific Time (US & Canada)","0","Reince, this is why I left your party. No, I DON'T think Trump would make a better president than Hillary. #GOPDebate"
"26219","ID708018122889039872","Donald Trump","Malibu29USA","03/10/2016 14:54","USA","Central Time (US & Canada)","330","RT @WesleyRickard: Representative Jim Carns AL Endorses Donald J Trump for President of the United #FL #GOPDebate #OH #IL #CPAC #ccot https"
"26220","ID708103107180363776","Donald Trump","Jeffrey J","03/10/2016 20:31","null","none","146","RT @TheOnion: Where Donald Trump Stands On The Issues https://t.co/S2OdYJZBFi #GOPDebate https://t.co/SHguUZ2l7y"
"26221","ID708103673935753216","Donald Trump","Erich McElroy","03/10/2016 20:34","London","London","0","I understand the stakes in this #gopdebate. Trump steaks that is."
"26222","ID708100891551764480","Donald Trump","Politcswatch","03/10/2016 20:23","null","Eastern Time (US & Canada)","0","Everyone else is rich and connected as well, Fiorina. That doesn't exclude Trump. #GOPDebate"
"26223","ID708100256152625152","Ted Cruz","Bill Nelson","03/10/2016 20:20","Charlotte NC","Eastern Time (US & Canada)","0","Cruz uncomfortable being so far away from home country Canada. @cnn @FoxNews #gopdebate"
"26224","ID708095594078797824","John Kasich","Matt Passet","03/10/2016 20:02","New York","Eastern Time (US & Canada)","0","Kasich doing lines & lines & lines of blow right now to get jacked for the #GOPDebate. You have now idea how fucking hard that dude parties."
"26225","ID708105459652292609","Donald Trump","Alysia Stern","03/10/2016 20:41","New York","Central Time (US & Canada)","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26226","ID708059852556378113","Donald Trump","Brenda","03/10/2016 17:39","null","none","61","RT @Trump2016Donald: Trump signs EVERYWHERE in Ohio! #OHPrimary #OhioPrimary #Trump2016 #TrumpTrain #MakeAmericaGreatAgain #GOPDebate https"
"26227","ID708106682522415104","Marco Rubio","Whiskey Eyes","03/10/2016 20:46","Raleigh, NC","Eastern Time (US & Canada)","0","Debate prep:  Rubio desperately hoping all his Jai-Alai bookies arent watching cause if he loses FL, his kneecaps are toast. #GOPDebate"
"26228","ID708105349727961088","Donald Trump","tori","03/10/2016 20:40","intersectional feminist","none","9","RT @BitchMedia: #GOPDebate reading: Trump is treating the election like this own terrible reality TV show. https://t.co/HbeBu72WCI https://"
"26229","ID708074238146691073","Ted Cruz","KevinR","03/10/2016 18:37","Ontario Canada","Eastern Time (US & Canada)","89","RT @DarleneHBrook: New Gallup Poll Shows #TedCruz W/ Highest #GOP Favorable Rating https://t.co/XLqNl9kP9L #GOPDebate #1A #2A #CruzCrew htt"
"26230","ID708103665844772864","Donald Trump","ODST Bro","03/10/2016 20:34","New Mombasa","none","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26231","ID708061307526709248","Donald Trump","Linda Sherrin","03/10/2016 17:45","null","Eastern Time (US & Canada)","85","RT @tgradous: #Trump Has The Lowest Favorability Ratings EVER For a Frontrunner https://t.co/HDXsoYyS5o #GOPDebate #NeverTrump https://t.c"
"26232","ID708079575553675264","Donald Trump","KissMyHillbillyAss","03/10/2016 18:58","Wild Wonderful West Virginia","Eastern Time (US & Canada)","13","RT @HaroldItz: Im betting that at tonights #GOPdebate Trump drops his pants and then strangles and eats a hobo."
"26233","ID708103573033193472","Donald Trump","Justice Milk","03/10/2016 20:33","null","none","0","#gopdebate #Trump #MemeHistory #lol #lmfao #lmao #donaldtrump  TheVulgarPuppy @YouTube  https://t.co/GU8IQP1b1A https://t.co/iHZe071d37"
"26234","ID708103410705235968","Donald Trump","Martinez Julian","03/10/2016 20:33","Houston, Texas","Central Time (US & Canada)","0","Time for CNN's GOP Debate in Florida, aka Donald Trump's Super Talk Spectacular #GOPDebate https://t.co/yol3yUIwhB"
"26235","ID708100333243932673","Donald Trump","Rhonda","03/10/2016 20:20","Tampa, FL","Eastern Time (US & Canada)","196","RT @MIAMIforTRUMP: Don't forget! ?????The Media lies!????? #MakeAmericaGreatAgain #Trump2016 #TrumpRally #TrumpTrain #TRUMP #GOPDebate http"
"26236","ID708097616781942784","Donald Trump","Carol Brooks","03/10/2016 20:10","null","none","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"26237","ID707966863431458816","Donald Trump","Jayson Stefanek","03/10/2016 11:30","Crestone, Colorado, USA","none","112","RT @immigrant4trump: Watch Trump at CNN's #GOPDebate Miami, FL Tonight-8:30ET Live Stream: https://t.co/PikGgQIRY3  #Trump2016 #FLPrimary h"
"26238","ID708107744084156417","Donald Trump","Colin A Curtis","03/10/2016 20:50","Washington, DC","Eastern Time (US & Canada)","178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G"
"26239","ID707859084410806272","Donald Trump","sue noe","03/10/2016 04:22","Arezzo, Toscana","Rome","330","RT @WesleyRickard: Representative Jim Carns AL Endorses Donald J Trump for President of the United #FL #GOPDebate #OH #IL #CPAC #ccot https"
"26240","ID708107482019840000","Donald Trump","Storm Cinder","03/10/2016 20:49","Hell, MI","none","0","#GOPDebate The chairman said any of the four on stage would be better than Clinton. Remember in 2008, when Trump strongly endorsed Clinton?"
"26241","ID708024604174880772","Ted Cruz","Laura Walker","03/10/2016 15:19","Self Synchronizing","Central Time (US & Canada)","13","RT @jordanjfrasier: Senator Mike Lee endorsing Ted Cruz now from the #GOPDebate press filing center in Miami https://t.co/j4lO8Gtzb5"
"26242","ID708107227840688128","Donald Trump","Ginger","03/10/2016 20:48","San Jose, California","Pacific Time (US & Canada)","146","RT @TheOnion: Where Donald Trump Stands On The Issues https://t.co/S2OdYJZBFi #GOPDebate https://t.co/SHguUZ2l7y"
"26243","ID708053438224011264","Donald Trump","BigChubby6Autosexual","03/10/2016 17:14","If I was up ur Ass you'd know","Eastern Time (US & Canada)","85","RT @tgradous: #Trump Has The Lowest Favorability Ratings EVER For a Frontrunner https://t.co/HDXsoYyS5o #GOPDebate #NeverTrump https://t.c"
"26244","ID708101704231755777","Donald Trump","Jonathan Jewel","03/10/2016 20:26","null","Alaska","63","RT @pattonoswalt: Six minutes. Six minutes. Six minutes, Douch-ey Trump, you're on. #GOPDebate"
"26245","ID708104745915961344","Donald Trump","Cats Endorsing Cats","03/10/2016 20:38","Atlanta - sometimes Houston","none","1","RT @Ted_Newton: While you wait a half hour for the #GOPdebate on CNN, why not buy some Trump Weenies - https://t.co/aJkR1JkQpw https://t.co"
"26246","ID708099244822011908","Donald Trump","rachel starobinsky","03/10/2016 20:16","New York, NY","Eastern Time (US & Canada)","7","RT @flavorwire: Before the #GOPdebate, a quiz -- Who Said It: Donald Trump or ""Idiocracy"" President Camacho? https://t.co/6HFEqUNfms https:"
"26247","ID707921083001913345","Ted Cruz","Michael Bolyard","03/10/2016 08:28","Pennsylvania, USA","America/New_York","7","RT @iowacruzgirl: Plz watch and please retweet! @tedcruz for POTUS! #TedCruz #GOPDebate #floridadebates https://t.co/NEEB3iKxq1"
"26248","ID708088932282425344","Donald Trump","LATINA 4 TED CRUZ","03/10/2016 19:35","United States","none","1","RT @gf_layne: #GOPDebate / How long will it take #Trump to launch into an infomercial tonight? Can the GOP ever get back to being a respect"
"26249","ID708099675174281216","Ted Cruz","Aaron","03/10/2016 20:18","?T: 33.322796,-111.936971","Pacific Time (US & Canada)","0","Does @CarlyFiorina support Ted Cruz like she supports Stanford or Iowa? #GOPDebate"
"26250","ID708075341873459200","Donald Trump","Bill Viola","03/10/2016 18:41","New York","none","0","Trump will never change the system that has continually been his fail-safe. No more Corporate Welfare! #NeverTrump #GOPDebate #DumpTrump"
"26251","ID708015983546519552","Ted Cruz","Patricia Thomas","03/10/2016 14:45","null","none","16","RT @guypbenson: Media setting up for Cruz endorsement presser in  #GOPDebate spin room. https://t.co/hOSM0nSR3d"
"26252","ID708109726312042496","John Kasich","Colin Duffy","03/10/2016 20:58","Washington, DC","Eastern Time (US & Canada)","0","Kasich has a pretty limp-wristed ""hand over his heart"" thing going on, no? #GOPDebate"
"26253","ID708107370031915008","Donald Trump","Steven Rosenthal","03/10/2016 20:48","New York, NY","Quito","3","More Trump #GOPDebate predictions - Thats not what Romneys Mom said last night - I will be so Presidential, youre gonna shit yourself"
"26254","ID708090975806042112","Donald Trump","Laura A. Diaz","03/10/2016 19:43","http://goo.gl/h9kv8I","Central Time (US & Canada)","5","RT @TheNewCC: One of THOUSANDS of VICTIMS SCAMMED by TRUMP. https://t.co/oDVQyXdv3G #FLprimary #Flapol #sayfie #GOPDebate https://t.co/XQeF"
"26255","ID708095948610785282","Donald Trump","ChicRaisedRight","03/10/2016 20:03","null","none","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26256","ID708106900668325888","Donald Trump","Buffy Cal","03/10/2016 20:46","null","none","64","RT @immigrant4trump: Trump: 'Politicians are all talk, no action'  Look?https://t.co/CnYQ1FC8KF #Trump2016 #GOPDebate #Florida #FLPrimary h"
"26257","ID707948773427650560","Donald Trump","TexasProud","03/10/2016 10:18","null","Central Time (US & Canada)","647","RT @WesleyRickard: Kid Rock Singer Songwriter Endorses Donald J Trump for President #NC #FL #OH #MO #IL #DC #CA #GOP #FOX #GOPDebate https:"
"26258","ID708108255378014208","Donald Trump","Rindabu","03/10/2016 20:52","New Mexico","none","0","I am disappointed by the lack of Trump doges. Get creative.  @Chargergirl63 #trumpdump #GOPDebate #AnyoneButTrump https://t.co/QeV28I5CMy"
"26259","ID708071199847391233","John Kasich","Ben Feller","03/10/2016 18:25","St. Louis/Miami","Eastern Time (US & Canada)","0","I Support Kasich 2016 #Kasich2016Poll https://t.co/0aj5YGEzXZ @FoxNews @VoteSpotter #GOPDebate"
